632569.4259	397891.2873
633186.7239	397166.5882
636036.3645	396704.1628
636550.5724	395802.6266
638340.5307	395930.5351
636036.3645	396704.1628
629606.6293	399468.8079
626458.575	401302.4367
625594.2638	403605.8406
625902.9061	403819.175
625378.2436	404245.8295
624421.4067	406934.0415
622415.2474	410433.9526
621273.3167	413294.8307
619606.7866	414960.3396
618711.8487	416455.3278
617631.6363	421839.5512
618125.3539	422993.7713
617785.8036	424960.5106
618310.5251	425944.0893
620285.5628	427569.3249
621273.1153	430221.7476
622044.6716	433687.8383
621427.36	435613.832
621828.5329	436598.2988
621489.0979	438268.2942
622877.8447	440452.4199
623464.2111	442508.7129
624235.694	443279.9331
625346.664	447179.8107
626858.8353	450309.3669
627938.9616	451124.1686
628309.3481	452496.5387
630407.9048	454512.6615
631086.8106	456185.8139
633370.5371	458674.7061
633864.4048	459747.6541
635777.7833	461035.5106
637598.5557	464127.0544
637660.1807	465157.6575
638277.415	465716.1454
637783.4005	469152.7869
639881.6128	475729.0372
640406.3023	476588.9547
642875.1284	478481.4179
644016.9547	480589.2173
645158.7398	481363.6959
646485.7931	484160.7207
647565.9203	484763.3541
648028.8617	485624.308
647997.9455	486829.5208
648522.5437	488207.2842
649726.0502	489671.5064
649540.9195	490748.0922
649911.1928	491609.6024
649664.2908	492600.3451
651238.211	494022.0014
651176.4158	494711.4624
651824.4435	495228.5135
651608.4522	495573.1963
651744.4826	497261.1845
651176.3087	497426.405
650373.8548	499495.3894
650466.3802	499969.6902
649818.2969	500831.8722
649540.4275	503332.9534
650157.5572	504152.4766
649941.542	504928.8758
648953.9222	505791.6613
648984.7492	506913.3271
649416.7896	507517.4105
648583.5034	508035.1131
647657.5483	508639.2171
646700.8889	507862.458
646855.2216	507646.7027
646021.9928	506870.0309
645744.2979	505662.0145
645281.3419	505360.0987
645497.4829	504497.328
645096.3375	503548.4333
644046.9819	502901.5693
643398.8999	503117.0339
642874.3057	502125.2716
643090.3213	501435.2565
642380.4862	501090.3087
642287.9743	500184.9208
641670.7073	499365.7369
640744.8902	499020.8594
639819.1148	497727.5611
639850.0249	497124.1356
636146.6627	493590.639
636239.3498	492858.1466
635683.8516	492255.0226
635745.5362	491652.1125
632412.6774	485408.4649
628339.032	483213.3883
627475.0631	482094.6217
626117.1227	481535.2919
625561.6738	480588.8071
625129.712	480803.928
624419.9254	480287.5832
624666.7955	480072.4755
624234.7789	479255.2879
623247.2658	478438.0225
622012.8711	478179.901
620346.5084	476158.7758
619883.5283	476330.7509
618741.7684	474309.8852
618155.3608	474395.9274
617383.7627	473837.065
615779.0248	472332.4505
615748.1483	471902.767
614019.957	471558.7854
613155.8213	470914.2259
613248.3813	470527.463
612754.6351	470656.321
611921.3944	469238.2304
612168.2745	468464.8551
610748.6078	466445.7919
610100.5261	467047.161
609791.883	466617.5474
610254.864	466059.1849
609699.3508	465457.8192
608372.2028	465586.555
608464.878	464813.4805
606613.1171	463568.1095
606427.9256	462580.4912
605131.8054	461335.3063
603773.7753	461549.9329
603743.0108	460948.8956
603156.6222	460347.8771
602724.605	458116.0625
601181.5766	455841.8253
598404.0783	453825.3959
597879.4803	452967.6103
594237.7867	451123.2673
592756.4943	449022.2428
592694.7629	447736.213
589577.7623	446364.4523
588343.3181	444650.1831
577881.6186	442592.8896
570135.5466	442335.715
561494.2386	443106.5575
550754.4999	445077.1774
540230.6828	448377.1475
533163.3696	452493.3769
532854.7062	453351.2501
533132.4388	453951.639
531086.2023	456929.0519
531885.5626	457130.8207
532184.8484	457667.1918
531706.5424	458207.8992
532095.3902	458297.981
531129.3643	458538.3585
531089.2442	458890.3192
530401.0931	458800.0725
528277.7572	461173.7058
529030.5484	463955.9428
527934.9314	464836.3507
528342.286	465888.5165
528018.1788	466369.7074
528595.2432	468504.676
527761.7876	472157.2816
527051.9174	472845.0727
526218.6978	471813.4366
524366.9686	471082.8228
521030.9259	471417.7646
520879.5099	470953.7737
521774.5858	470653.0232
521157.3917	468461.5589
521990.8037	465970.0349
521744.0183	464123.3558
521157.6945	462276.8789
520602.1611	462448.587
519614.6294	460688.5011
519985.068	460259.2152
519120.931	459400.6476
516497.7279	457640.9233
514491.6854	457083.0072
513411.5581	457168.8515
513658.4216	457297.5437
513072.0245	457597.989
512454.8663	457383.3831
511652.4814	458112.8449
511806.7946	458327.4472
510849.9695	459657.8915
511251.244	460473.5065
511775.7557	464767.0475
512516.2748	466914.6813
512577.973	469105.7868
518750.1022	470266.25
520385.7617	470910.9168
520601.7296	471383.5697
513534.4689	473102.5816
512084.1174	473704.318
510973.1079	474908.0388
508411.6123	474349.0328
498103.7759	476369.4014
484679.0376	480154.042
477858.385	482434.0561
476963.296	483165.5194
476346.1249	482778.2076
483259.3817	480239.9779
490048.9908	477100.3233
491962.3472	477530.3089
493443.7691	477014.3432
495696.6927	475939.4491
496252.2214	475079.4628
496437.2896	475853.4062
495881.7733	476326.4521
501189.9533	475509.6084
498289.0163	475251.4893
498443.3248	475552.5537
497301.4369	475552.5184
497918.7068	475638.4458
497147.1076	475896.4611
496283.0699	472758.0471
495326.4557	470480.2002
494431.574	469276.9742
493320.5915	468159.8925
493690.8709	468933.2528
492610.7524	468460.5394
491345.3803	469534.7319
490481.2275	469620.5573
489370.1853	470523.0179
489617.0457	470737.9075
489493.5913	471468.4569
490172.5209	471855.2795
490079.9652	472113.052
487611.1207	470565.8331
486098.9263	470351.0697
482488.0773	471898.0951
478568.6098	470092.891
477581.0097	470006.8337
475976.2186	470221.6368
475081.1381	471167.029
475081.1152	471897.7889
473877.5756	470350.5791
473322.0579	470307.5552
472920.8485	470737.3181
473260.218	472284.5586
473105.8739	472886.188
472365.2288	473617.0617
471254.1836	473831.9945
470636.8929	473831.981
470359.2239	471424.8129
470328.3194	471897.6528
469680.2454	472155.4218
468970.3482	473745.8982
469217.1593	475379.7
468815.9344	476196.5433
467797.4262	476798.562
467766.6078	477873.7899
467303.5965	478948.9762
467457.8953	479594.2527
466346.8057	480884.7456
465204.8588	481358.0342
463815.982	483552.3953
463260.4603	483638.5143
463538.2306	483294.283
463167.9331	482949.8861
463322.1954	484843.6191
464433.1941	486005.8389
464926.9387	486005.8559
465389.9344	485231.0679
468846.4807	485360.2532
469834.1366	483982.9818
473599.3535	483854.0424
475111.6176	483380.6372
450946.1823	494360.2729
440391.0586	499703.9962
433755.4561	503800.1694
429218.4614	507553.0978
428971.5645	508027.6404
429434.5205	508286.6186
428848.0927	508718.1509
428909.7187	509451.7568
428755.5173	509235.9507
428477.7338	509710.5794
429002.3435	510185.4224
429465.2299	509624.3932
429372.6593	510056.0104
428385.0089	511048.7114
427613.4339	512559.5199
419496.5157	517309.1212
414620.2226	520765.143
414095.5319	521758.8533
414373.2589	522363.9128
413941.1269	523271.6024
412058.5473	523876.6286
399991.2012	532395.2537
395793.9166	535813.6713
395793.8073	537761.5572
394868.048	537068.9656
393818.6748	537371.875
387553.3007	542351.2699
385578.0186	544820.2608
383787.9719	548156.7529
382491.8642	548763.4815
382676.9238	549673.6884
381411.5817	550497.294
381164.6864	551190.8662
381411.521	551797.8863
380794.2771	552838.5959
379683.2485	552838.5736
377615.3455	555050.4054
376997.9533	556438.3325
374436.395	558086.934
373603.0413	560039.5674
372430.2324	560473.5378
371288.2698	561949.1039
368665.1013	564032.7312
368325.6946	564553.6506
368603.4178	565335.2354
368078.7213	564944.4007
367214.7251	565291.6554
364930.9338	568071.0253
364066.7985	568548.713
363480.4881	569895.519
359869.6609	573328.0822
358542.5031	575240.52
357740.0539	577283.967
355733.9378	579153.7597
355641.3351	580763.1072
353727.8806	582851.2127
352740.1382	585157.6036
351598.1623	585418.6152
350764.8085	586245.5929
349591.8681	589902.4362
348851.0742	590816.9913
349159.7059	591165.3482
348357.1721	591513.7129
348449.7716	592646.0826
347739.8603	593604.3042
346597.9	593822.0443
345239.8872	595172.408
343048.4939	598266.1523
342758.2506	600711.2999
343424.8301	601478.6147
342057.4977	602851.9201
342091.4153	604181.8726
342711.6719	604844.764
342041.9304	604923.2246
340628.4068	606109.5565
340304.2538	607330.993
338199.4604	608884.0874
338369.2033	609254.9609
337696.3521	609708.7549
337356.7617	610921.8754
337955.4526	611611.4935
336844.3674	612920.8445
337091.2432	615452.984
335548.1536	615845.8721
335208.6132	616719.2671
334128.4973	617286.8935
334221.0186	617985.6148
333696.4158	618029.2805
333171.766	619383.2794
333572.9032	620519.1141
331412.5977	620518.9504
323666.2073	629129.8244
316073.8913	638493.0741
308234.6948	647997.4153
296537.8753	664533.36
283297.576	674372.7199
281507.5207	677054.2496
281322.2724	677977.5257
281692.5283	678857.0695
280365.4927	679912.3712
280334.5253	681539.8242
279778.9641	682595.644
276939.7028	683959.4369
275334.763	685851.5045
274254.5758	687259.8882
273452.0137	691530.5152
272711.2559	692499.3242
271569.3527	692543.1808
270766.9412	693468.1713
269748.51	692719.3883
268082.0034	692719.2962
265952.7108	691618.0856
265767.5711	690253.0294
264347.988	689196.2284
264101.1828	687919.6534
264348.0915	686995.1999
263854.3927	686379.1341
263669.2404	685234.7768
263731.0477	684442.7101
264255.6934	683738.8009
262620.2267	680439.5135
259842.8468	677624.8841
255645.7662	675338.4798
252004.1362	674722.9069
250646.3112	675162.4222
249535.3268	676217.4235
249411.9308	674898.723
248918.1124	674195.356
246294.9401	673492.0766
243949.4348	673579.765
244072.8292	674898.4472
243023.5886	674370.843
242498.9441	674942.211
242776.6825	675557.6442
242066.8516	675557.6155
242313.7494	674502.7781
241881.6649	674810.3719
242005.0547	676348.9077
242375.4591	676612.7552
241974.1445	677096.2688
242591.4218	677184.2961
241634.7195	677360.11
240647.0612	679470.7071
238178.0735	681845.7102
237128.8861	677799.648
237098.2206	674722.2175
237530.2351	672568.7094
239598.11	669097.8896
239351.2923	666286.965
237499.8954	662686.7125
234907.6304	659877.8688
235555.8536	658605.3539
234907.8519	655139.9223
230217.2913	648256.4451
229847.2812	642692.5231
230835.045	638707.8508
232038.7858	634681.1735
240372.0159	615885.5658
244785.7202	604452.0064
248658.175	592100.0667
251391.0151	580845.6518
253551.8473	568761.3412
254478.0571	559990.7218
254601.694	555001.3869
254015.5604	546113.788
253336.78	543210.9688
252626.9684	542951.1349
251917.2225	541435.0109
251177.0953	529402.9797
250714.3815	526073.1507
249541.7777	522312.4813
248276.6321	519417.1978
245499.3235	516047.8955
245190.8125	513759.2356
244450.2674	512593.4627
244635.375	512334.3949
243771.3403	512334.3373
242536.9515	509053.9088
241950.8044	506508.0839
241210.1622	505256.9227
239698.0434	503876.552
238587.0256	504005.988
238587.2362	500383.6326
239729.5173	492497.447
239390.0936	490128.5264
239513.6449	487545.1066
239791.7472	480013.9659
239267.1719	479024.5712
239205.5008	476788.0667
240286.2665	464282.9515
240070.3979	457543.1764
239638.3981	455569.3641
238866.9389	454840.0306
238959.5082	454239.4403
238373.1966	452137.6896
238280.7326	450036.4431
237879.5773	449264.647
238064.8207	448364.2402
237478.4586	447592.57
237787.0972	447635.4933
237787.1211	447078.2617
238435.1833	446949.7743
238527.7496	446521.1274
237447.6068	446778.2593
237200.7008	447678.3522
236768.6191	447892.6848
236429.1347	446949.6434
237077.3522	445835.1857
236367.6666	443178.4469
235164.1583	442021.6625
234145.7668	440222.6561
232973.0874	437267.7126
231985.5024	436967.8763
230720.3407	434912.9533
229424.1056	434656.0154
228837.7518	433371.9784
227603.26	433799.9611
227109.5543	432815.544
226060.1999	432216.3469
225381.2303	432601.4751
225597.1952	433157.8287
224177.6195	433328.9493
223282.5862	432901.0535
221492.7142	429991.1413
218499.2249	429434.8259
217388.1968	429862.4889
216369.7846	428835.8355
215166.227	428536.2799
209271.6791	424900.6824
208037.2914	423275.9623
207574.3843	421993.3495
207852.1417	421907.9548
207790.5175	421052.9988
206833.942	418617.024
205969.8294	417933.2415
204118.2577	414729.2088
203285.0792	412721.8212
203346.9554	409946.6
204272.8309	407855.0404
204180.3077	406659.9899
205445.6913	403929.1857
205599.9792	400431.4317
206772.8594	398341.9751
207143.2386	396466.1384
209087.6139	394377.7455
209488.8978	392034.0513
208378.1187	387050.1452
208007.8246	386879.8048
206680.9861	384027.032
206804.4896	382877.6755
206495.8644	382537.1799
206403.4055	381132.6062
207884.8776	378664.6296
207915.8205	377601.1045
208317.0505	376877.8257
209675.0048	375389.2197
209860.2405	374708.8304
210076.2156	374836.3737
210909.5919	372497.6201
211557.8002	371732.3648
214150.3461	366079.86
214582.5505	361322.3083
213811.0758	358562.239
213903.7882	357416.0386
214243.2255	356991.5368
213471.8444	354445.1096
213687.9277	352068.9667
211188.2782	347827.32
207732.0251	343333.454
202948.7346	336681.297
201127.959	334860.0492
200639.8801	335048.1459
200865.6645	334457.8983
198782.5921	332404.2614
191499.56	327113.612
184648.2717	323940.5899
182302.7245	325167.1641
180728.8415	325505.5405
177766.1373	327536.2579
174865.2065	328297.7304
172982.6001	329313.1706
171223.5774	329228.5318
170637.1709	329821.0349
169186.75	330117.1801
169526.1436	330498.1246
168723.7469	331133.0666
167736.1659	331133.0303
168353.4314	331429.2972
167365.8193	331894.9845
167674.4438	332275.9991
167118.9076	332572.2656
167458.3099	332953.3074
166841.1496	332530.0409
166686.8003	332953.288
167303.9716	333207.3844
166841.0948	333461.4597
167026.1687	333927.1321
168260.626	334350.6369
168075.4974	334943.4819
168908.7249	335917.5513
168044.4667	337399.8743
168414.7175	338374.1729
164217.4392	338374.0378
161316.5385	336722.0415
159650.0159	336340.7894
158353.8636	336637.1263
157983.4768	335874.7669
157520.617	335874.7427
157921.8587	334816.1304
157273.7053	334180.8774
154928.1826	334223.1528
154650.4442	333714.9385
152922.2405	333249.2223
151842.0699	333630.2306
151471.5887	335069.8225
150453.2224	334942.7764
150329.6865	334688.6444
151070.4329	334180.6116
150916.1265	333841.8986
150329.7046	334265.1692
150792.7306	332995.0319
149566.0733	332201.2122
149342.2952	332529.3303
149280.5411	332105.9456
146626.407	331555.5031
143478.5174	331597.5585
143046.4043	332401.8915
142058.8015	332571.1507
141534.149	333121.4736
141549.5587	333989.5308
142027.8241	334984.6875
141780.9092	336255.1131
141317.9306	336636.2716
139744.0648	336466.803
139311.9708	337144.4044
138633.0326	337186.7707
138447.7959	337864.5895
137275.0165	337779.7706
137244.1997	338881.1414
136287.514	338838.7068
135238.117	340067.3722
134528.3059	339686.0257
134188.8629	340448.6653
133324.7302	340152.1011
131874.1476	340914.7498
128263.287	341677.3964
126689.3815	342524.8341
126349.8022	344093.0841
127028.7236	344644.1561
127213.9008	345364.7994
125979.4394	345619.1742
125516.4118	346891.0561
125516.3834	347399.9865
125115.2183	346933.4779
124343.6964	347272.6388
122954.8926	347060.5718
122584.4539	347272.5928
122738.7587	347654.2338
122214.1085	347823.8249
122615.2969	348078.3241
121627.683	348035.8573
121195.5384	349011.2725
120670.9101	348799.1885
120207.9004	349392.9594
119899.3774	349265.7561
118788.2735	351259.1986
117985.7739	351386.5317
118047.5349	351683.4237
116442.6044	353168.2474
116473.4746	353550.1269
115671.0884	353592.5618
115424.1836	354441.3004
114776.0023	354695.7922
114035.3564	355841.6307
114282.1998	356520.8255
112399.6615	356435.808
111442.7404	358430.9881
109158.899	359237.5732
106813.3673	358727.8515
106689.9528	358175.9595
107862.6762	357666.6653
107399.8344	357369.3985
107060.3713	356011.0723
106473.9964	355247.0955
106597.4657	354610.626
104560.6918	352785.8262
102554.6657	352106.9392
100641.2146	353082.6796
99653.67167	352276.4953
99314.23013	352743.2418
97925.47984	352191.51
97277.27917	352743.1552
96382.37081	352276.3506
93975.09105	352870.2156
94901.06075	351809.5363
95487.43725	350028.0656
94931.97599	349010.0749
94962.91614	347949.937
93913.78425	345151.417
92895.31609	344939.3798
93301.96721	344615.8689
93728.64406	343752.6253
93080.61495	342904.8193
93327.50866	342396.2924
91876.99289	341379.0872
92463.384	341506.1943
92864.60674	340785.8635
92494.31276	340446.9008
92617.79045	339345.3288
91846.38245	337481.3612
91568.71181	335617.6453
92463.68799	334347.3148
93080.97498	334177.972
93883.50541	332018.6829
95488.49684	329309.771
98605.73894	326813.5615
99932.7813	326221.3116
102463.624	323768.0494
103266.0186	323641.1103
103019.1959	322753.0271
104840.1175	321019.3304
104531.4785	320977.0055
104963.5916	320046.8643
105025.3841	319497.2831
105538.9118	319052.4515
105426.6098	318524.9906
106537.6451	317933.2365
107093.3008	314932.7002
109469.7562	313538.4135
110457.4463	311933.209
110519.1654	310961.689
112000.6454	308470.0551
111537.8651	306907.7933
111969.9069	307667.7674
112309.3536	307118.9216
111753.8404	307076.6569
113821.5851	306865.5895
114222.7944	306274.7006
114161.2874	302391.6427
113513.3204	300619.4531
112649.2061	300281.9508
112857.5348	299912.9047
112525.81	299564.8139
111754.2033	300028.7457
111353.0733	299142.899
105582.1204	295642.1214
105242.6107	295009.5506
101724.336	293154.2959
101199.7687	291805.2961
99811.07424	290287.8898
98885.28268	290287.8613
98977.87229	289444.9418
97805.31521	287717.3111
97249.86769	286916.9426
97342.4592	286116.5042
95799.56983	283378.7219
95336.62081	283420.8627
95336.64657	282705.0064
94009.73491	280389.206
89349.75885	276011.7362
89195.53043	273571.4721
89967.11614	270921.586
89350.06219	268272.3947
85307.28034	266758.7852
82807.51091	266884.7765
81819.84743	269365.3238
81943.23379	270542.8144
81048.18481	271173.6712
80770.39705	272098.9524
80214.87578	272561.5371
78239.81798	273108.2907
76171.8894	275842.9763
74752.48774	272645.5265
73394.56661	270878.9026
72499.72167	268986.536
71851.73667	267304.7798
72191.18476	266169.7864
71543.17982	264824.7417
69907.60142	263563.961
68086.76557	263437.8766
68302.76509	262975.5778
67716.38623	262555.3258
67531.2803	262807.4864
67376.98576	262135.0997
65864.77883	261925.0917
64136.51984	260496.4924
63704.43014	260748.5917
62994.63304	259698.2595
63148.97115	259236.2891
62531.86618	257262.1842
59877.82125	255162.536
58550.71535	254700.7828
57563.10223	255204.5425
55927.47705	254448.7654
54291.78176	255330.3387
53643.73686	254742.6477
52501.78589	255204.3593
50711.78572	254742.5263
48952.60033	254994.263
47162.67255	254742.3883
44323.5121	253524.7272
41484.16781	251425.8334
40959.53763	251425.8102
40373.18712	249831.1586
39539.94285	248991.8478
39385.66842	247733.2122
38428.98026	246852.1109
38645.08353	246726.3199
38336.45767	246181.0103
37904.37688	246055.2127
37873.52039	245174.2961
36206.99076	244251.6055
35987.92191	243424.9025
35744.20713	242406.5598
36176.25243	240897.2311
36392.34589	240939.1932
35836.85607	240436.0175
36485.01199	238633.7047
36361.59394	238088.8886
36948.01671	237502.1909
36824.5945	236957.445
37225.8055	236370.8178
37071.50419	235658.5593
37503.63478	232516.6091
38460.33428	230631.9915
37997.39907	228035.9428
38367.82205	226738.2197
38028.30844	226152.1567
38707.26164	225356.8984
38367.88231	223724.7488
39139.46653	221005.0221
38424.46165	219730.6187
38368.0443	219248.1488
38676.57817	219206.3059
38028.69952	215066.2878
36362.36315	209966.8958
35868.64709	209507.3047
35282.24819	209716.0618
35405.70799	209089.4102
34942.78369	208420.8126
35189.765	208295.5366
34942.827	207543.5414
33554.15668	206164.9552
33399.88764	205371.4923
32844.42586	204744.957
31239.70296	204285.4638
30190.63948	200653.1625
30468.42911	200026.9946
29789.42207	198733.1411
29912.99492	198107.1028
29511.69854	197940.1809
29635.28418	196897.0389
30530.25586	195687.0382
30869.83457	194101.8683
31456.13494	193559.495
31703.14525	192600.3023
31610.51661	191807.837
30746.51568	191015.4008
30468.7991	190098.0217
30993.46533	188888.8424
31641.53259	188555.377
32783.5418	185846.0242
33709.36778	185387.5433
34635.27978	185595.9804
34913.09145	184345.7752
35190.82951	184720.8415
36394.39405	184845.8363
37135.12343	184595.7527
37104.25747	184095.7281
37999.17491	184429.1115
39202.89084	183720.7859
40252.12957	184095.8634
41517.51298	183220.9151
42412.61221	181887.6727
42165.66696	181012.7093
42474.36027	179846.4954
43863.19613	178763.5341
43986.68392	177597.5907
44573.13582	176639.8581
44418.83601	176140.1088
44912.69345	176098.6036
46795.448	171561.4268
46672.02875	171228.5348
48153.37138	171186.9462
48523.80874	170812.4395
54109.74772	170604.6102
55282.60138	169605.9756
56640.52162	169397.9843
57998.51294	168566.0213
61825.78081	163699.8217
63338.05851	160290.832
63492.39388	159418.0426
65097.17504	157631.0214
64696.0203	156716.8512
65683.59442	156716.8975
66177.33986	156259.9515
66053.92335	155719.6889
66516.88285	155636.6969
66671.2457	154265.714
67257.66814	153268.9103
67165.05451	152230.4831
68276.06862	152188.9581
69016.82848	151275.3611
69665.02083	148202.9759
70313.21392	147289.7796
69541.66535	145629.3945
70220.64749	144176.9997
71177.53208	138784.0856
70560.45646	136337.5117
70899.91632	135301.1175
70498.74187	134762.1929
70097.61717	132192.2023
68801.5052	131311.6339
69387.82529	130327.3914
69171.99609	125190.857
67752.44115	122292.3992
67196.94644	122002.4977
66178.4481	122913.2722
65468.75605	122540.618
64820.5811	122871.7759
63308.39549	122126.4859
63647.95723	121133.0549
63709.67624	119104.9076
63030.85934	115546.2525
59883.15455	110127.9301
58525.32099	108722.0244
58216.72643	107564.598
56457.64159	105208.4737
56488.58827	103927.428
55902.29676	102150.8153
55933.27412	100622.3007
55624.65315	100250.5379
55809.90631	99507.07337
55130.97617	99052.6772
55316.25131	97772.47165
54637.33312	97111.83161
54791.58751	96162.15679
53619.02567	92859.78088
53804.29661	90094.88073
53526.5513	89310.88904
54051.30116	84897.22199
54575.64675	83262.4779
55254.93951	82794.17824
55779.65565	80444.39189
56335.20121	79537.62606
56366.12294	78589.688
56921.65092	78136.31676
57014.24202	76982.48006
57384.6676	76694.12867
57230.39563	75375.67544
58711.79415	72780.57617
58557.53134	71215.51595
60069.79979	69156.8892
59884.71178	68992.06658
60810.51873	68827.42779
63372.13407	66522.32252
63896.7768	65616.86395
65532.4115	64927.52748
65810.14043	65657.95931
69791.17621	66563.71196
70655.33634	66028.53979
71612.02041	66234.37648
73216.91843	65288.16847
75963.69579	62284.51996
77692.02208	61708.40811
78278.27089	62695.65298
79481.91853	63477.38012
80037.33627	65740.74389
81827.2161	68086.97696
81796.29829	68951.60712
82722.07515	70186.79663
82907.24479	71339.83554
83956.48653	71792.82815
84172.50684	73975.95286
87382.15204	75335.53913
89851.04607	75871.22575
92937.18787	77890.38253
94295.07591	77684.53534
94665.35444	78591.15231
95899.77375	79126.96794
98337.87311	79044.58195
99788.27274	79704.17703
100899.2906	79292.03618
100925.9366	79870.71763
101794.2815	80528.56775
102349.7457	81724.12638
103213.8749	82012.68463
104047.0675	83950.6499
104016.1605	84610.36848
104324.7963	84692.92658
104047.0131	85641.46889
103429.7307	85888.80209
103213.6811	87662.51453
103151.6823	92283.7432
103799.5289	100458.8414
104509.1956	103515.8636
106083.1949	105747.4621
108737.3753	106657.0858
109200.3571	106202.3998
110836.0324	106615.8929
114076.576	106616.1127
115557.8122	108765.7079
117224.2598	109923.4562
117872.2834	110709.1341
119723.9805	111329.3746
119970.8256	111949.7488
120896.6075	112611.5821
122408.9012	112942.4819
122686.5481	115879.4251
123458.0026	116665.5892
123673.9303	118113.8205
124414.583	119603.7252
124229.338	121052.437
124599.7138	122128.7781
125803.2071	123412.4805
129537.3407	124779.0194
133117.3094	123992.3408
134351.9338	122708.844
134783.9032	122667.5736
135277.7767	121922.3759
134969.155	121259.9188
135432.1168	121301.3643
135463.0257	120556.2574
135894.9853	120721.8299
136234.5297	120059.6181
136296.3116	119687.1021
135925.9044	119438.7012
136388.8655	119438.7185
135740.8307	118776.4171
136327.1154	118735.1696
136203.7186	117700.5035
135061.8675	116459.1629
134444.6741	117079.8483
134568.0951	117534.9555
133950.8142	117617.7671
133920.0287	118031.4813
134475.5163	118528.1965
133827.3509	118528.178
133487.9095	119148.8485
133642.2689	118197.1366
132469.5517	116169.3708
132438.7258	114969.7037
133519.083	112529.2992
135802.7466	113273.8678
135370.6226	114390.6781
137407.4388	116707.5638
141296.1144	117659.3556
143425.5605	117452.7166
148394.2369	115342.8163
150492.7317	115508.3186
155307.3107	113646.8431
159257.5912	111785.776
160955.1107	110007.8335
161140.3907	108850.1896
162498.3216	108147.4771
165862.2397	109139.6858
166355.9924	108643.6397
167374.4726	108809.0386
168701.4519	109925.4178
169071.878	109429.3187
169997.703	109346.6038
170614.8558	110628.4185
171874.7472	110599.2604
172330.8163	110609.5559
172435.6542	111662.3644
173917.0662	112158.6589
175274.8933	113358.2215
175151.4314	114061.3625
175552.5753	115178.319
176972.2019	115840.2774
176817.854	116543.6062
178854.5256	119233.6086
180767.9123	119771.7679
181446.8688	119647.6895
181354.3335	119316.604
181909.8666	118944.1457
183946.7145	119109.7787
184934.2569	120517.0267
187279.6818	121717.6611
187433.9433	122794.057
187001.8454	123290.8405
187187.0262	123746.3815
186940.139	124119.0432
